"","X","Unique_State_Route_ID","Redundancy_q0","Redundancy_q1","Representativeness_q0","Representativeness_q1","Alpha_q0","Alpha_q1","Landscape_Redundancy_q0","Landscape_Redundancy_q1","Landscape_Representativeness_q0","Landscape_Representativeness_q1","Landscape_Alpha_q0","Landscape_Alpha_q1","BCR"
"1279",1279,"59_026",1987.22278481013,1232.67917682604,0.575204841975907,0.356800976988073,55,24.2244895060033,3205.55122257236,2008.80463067246,0.996358854018901,0.62438256037554,16,5.86801199243753,30
"1280",1280,"59_027",1736.27385892116,1315.43015323674,0.61325930211384,0.464615517654979,62,28.8358811868175,3205.54239876108,2190.87172197165,0.996358854018901,0.680975063393253,16,5.99459148702427,30
"1281",1281,"59_028",2264.04411764706,746.104840799348,0.564082572118335,0.185890696381583,63,29.9735593395168,3205.54769304202,2150.5852181664,0.996358854018901,0.668451955368917,16,5.31082505351841,30
"1282",1282,"59_029",2264.70756062767,1099.48691705269,0.581673169557458,0.282394977191555,62,33.2805010115522,3205.84949596613,2208.4005416199,0.996358854018901,0.686357683238655,16,5.85452323924612,30
"1283",1283,"59_030",852.392724573125,70.5034941315489,0.42068421231972,0.0347958236144872,49,12.7965663595699,3818.7054782928,1174.4309282118,0.999962413326166,0.30753531319325,17,6.15126723309886,30
"1284",1284,"59_116",1665.8978805395,1264.46762813267,0.633570011933467,0.480899087275417,77,43.2771951712884,3205.55122257236,2163.74798534758,0.996358854018901,0.672542509346208,16,4.6051634966994,28
"1285",1285,"60_002",1340.07918968692,346.450460705381,0.266611683073199,0.0689270762063892,47,21.8606431939302,2444.40353768469,1447.52977503535,0.759775856570154,0.449924964427111,11,2.22631402507728,16
"1286",1286,"60_003",1582.42227662179,763.826555946316,0.473689031505892,0.228647098103997,78,38.631099850916,3205.86361679272,2026.6857636212,0.996358854018901,0.629879042364952,16,3.37616972681548,16
"1287",1287,"60_004",1866.54879594423,570.585956201146,0.539591668043699,0.164947966288305,90,54.0514008691626,3205.55475211048,1883.01496309655,0.996358854018901,0.585283601690502,16,3.2963496577436,16
"1288",1288,"60_005",853.357429718876,305.888527871778,0.389268453181568,0.13953444353307,51,15.3379202379967,3073.69739365872,1610.91255724899,0.955375659319246,0.500708576472928,13,2.90499641612138,18
"1289",1289,"60_006",1086.19410085633,303.361223130524,0.418272237669819,0.11681851109394,53,14.3472617156484,2997.96240531956,1516.12057140145,0.931745711257074,0.471199651351647,13,2.75649346016997,18
"1290",1290,"60_008",2231.61822660099,822.068683837924,0.331966926305986,0.122287768997899,50,29.6457639586474,2444.63637121946,1491.60898052804,0.759775856570154,0.463581620641236,11,2.28392685031638,16
"1291",1291,"60_009",2003.21153846154,605.45913259189,0.343495894000621,0.103819652611533,56,34.4452037405311,3117.17726345576,1914.66714046459,0.968889666855069,0.595122141307577,15,3.13576000159424,16
"1292",1292,"60_010",1244.75347544022,380.89947535873,0.492100352508098,0.150584649725834,75,39.2770614481918,3104.82369484744,1920.98824236426,0.965050427753409,0.597087212417062,14,3.20306372874285,16
"1293",1293,"60_013",1230.91420118343,362.69276774533,0.304876087229725,0.0898327046600036,66,24.5765448360766,2386.244112166,1931.77014629715,0.741699001200928,0.600438144929698,9,3.11016525267731,16
"1294",1294,"60_017",1356.58926615553,378.879359386957,0.453803705640166,0.126742015118275,57,26.1563840495769,2570.22089390021,1526.21376001909,0.798807525975651,0.474337065986896,12,2.35512490692991,18
"1295",1295,"60_018",1499.4432677761,362.530865217488,0.36314526184196,0.0878001647707927,47,20.487423992439,2685.37571679615,1830.97441019267,0.834676374208773,0.569108848497374,13,2.89268777680235,18
"1296",1296,"60_019",1472.08874801902,327.293445804139,0.34033940583278,0.0756685743490954,59,15.2735040799847,2529.82566336259,2013.3542573627,0.786251225913745,0.625735708185517,11,3.46415325330491,16
"1297",1297,"60_020",1923.68601583113,705.462687771695,0.267129764822396,0.0979630149226863,61,27.8573752932212,2716.52712041902,2058.93292100905,0.844273877710085,0.639899107982082,10,3.45276019321464,16
"1298",1298,"60_022",1468.99332220367,494.197354197911,0.322400367273795,0.108461628852152,67,39.5705140250534,3090.15670912948,1968.1263388725,0.960490005785778,0.611737803790319,15,3.18414153563649,35
"1299",1299,"60_023",1360.32586558045,609.25065788546,0.24472217957798,0.10960399466008,39,16.1082628097969,2777.13302053771,1700.18032027309,0.863196173867247,0.528454754054225,13,2.95134302288868,35
"1300",1300,"60_024",1163.66932270916,347.212400197163,0.21403371341872,0.0638627812119434,32,15.8701614137833,2480.70363546776,1654.37148658128,0.771057049267187,0.514214910075142,11,2.64289931456889,18
"1301",1301,"60_025",753.792089249493,190.641665963405,0.272318642992212,0.0688721472582951,51,22.6841927311843,2596.33662244177,1592.6321843148,0.80692589750031,0.494980559765577,12,2.87162749744791,35
"1302",1302,"60_027",1448.3781512605,372.936840176204,0.315753239201714,0.0813019826354099,51,27.5749441727908,2892.52792391399,1936.22170680762,0.89906502210037,0.601822785263446,14,3.41329795185098,35
"1303",1303,"60_028",1239.89778325123,255.182492123093,0.368884830866827,0.0759199280122668,67,41.902567493246,3205.55298734045,1681.38141833531,0.996358854018901,0.522611627309631,16,2.88452698441362,35
"1304",1304,"60_029",1277.74869109948,531.254960834434,0.178837129973667,0.0743558675831244,34,12.1156047243884,2570.21098802478,1814.94334116893,0.798807525975651,0.564074469722544,12,3.1067658304871,35
"1305",1305,"60_031",2132.11714285714,664.476707473907,0.273418559124523,0.0852112017099875,43,25.0092850286205,2865.78957812224,1804.42153752616,0.890665361031079,0.5608003366479,14,3.07192664653159,35
"1306",1306,"60_051",2109.08557457213,708.652772219826,0.316057712987841,0.106195394435681,34,9.28940108737559,2893.08697669194,1833.1684648363,0.89906502210037,0.569681333340449,14,3.19054324940908,16
"1307",1307,"60_052",1480.80701754386,473.072521574453,0.340184787375806,0.1086786281119,61,37.5653620650005,2533.68847909421,1469.58459533532,0.787526333278617,0.456779346536285,12,2.25131391040203,16
"1308",1308,"60_056",992.850746268657,312.718909198275,0.341220950874199,0.107474606786571,45,15.8486444899171,2892.53270122742,1750.28710198106,0.89906502210037,0.544029082664076,14,2.89719379136553,18
"1309",1309,"60_057",1467.00592885375,446.915159211859,0.271976430577962,0.0828560998854287,60,35.7135933735726,2533.91865639346,1807.59005357341,0.787526333278617,0.561787870881254,12,3.01577060553293,16
"1310",1310,"60_059",1880.81413612565,650.225839763956,0.263243785308975,0.0910073505284071,54,29.7652655841597,3201.46648849431,2179.35923318617,0.995083746654029,0.677391113996599,15,3.80425080267327,16
"1311",1311,"60_060",1633.18687430478,409.104258196178,0.537953152073115,0.134754282370075,93,54.9231414348935,3205.55475211048,1975.82756142932,0.996358854018901,0.614131854571682,16,3.44737369437177,16
"1312",1312,"60_061",902.628877005348,253.608548396758,0.309221525380693,0.0868809143853305,62,19.1589758991953,3002.05854826854,1453.95118745223,0.933020818621946,0.451878837584776,14,2.24432285182037,18
"1313",1313,"60_062",1400.64577259475,448.917593408686,0.352047540412392,0.11283390683042,41,17.622055670401,3001.78749830022,1718.22956118755,0.933020818621946,0.534063104955774,14,2.80524671459344,18
"1314",1314,"60_065",1466.89365351629,589.759146317337,0.31334016536847,0.125977249946967,50,24.2399235373753,3002.05524248629,1985.48184522352,0.933020818621946,0.617075885337549,14,3.29263688497123,16
"1315",1315,"60_067",982.290582959641,180.886563400221,0.401294984536323,0.0738975532513096,49,14.8750657950458,2997.66861996048,1457.79369332099,0.931745711257074,0.453116469447297,13,2.24071222911653,16
"1316",1316,"60_068",1088.61811391223,442.220653871199,0.427182950640439,0.17353112293525,44,20.7250597895171,2685.39197921168,2194.27568372212,0.834676374208773,0.6820270879938,13,3.79853630686218,18
"1317",1317,"60_069",1141.20289855072,239.087282304506,0.25965898203165,0.0543997569746293,68,42.6597668084673,2846.70161846185,1721.01467371527,0.884820165197149,0.534930839968492,14,2.93806106531334,34
"1318",1318,"60_070",1800.19008264463,689.785364883289,0.159618275608499,0.0611615137446486,59,36.8724433206871,3205.55828165636,1944.6344907379,0.996358854018901,0.604435677792784,16,3.12850740700605,34
"1319",1319,"60_071",1308.24650161464,553.593271441285,0.445301522478849,0.188432322427463,64,32.0319601155176,3117.18584405503,1783.33682872076,0.968889666855069,0.554300164414299,15,2.87361103114188,35
"1320",1320,"60_072",791.272368421053,317.429179977788,0.220337529893207,0.0883912597275413,59,25.5614342824946,2729.10492499635,1946.80193798217,0.848188558045906,0.605053735183993,10,3.37285890695633,35
"1321",1321,"60_073",1014.64379699248,336.746272217715,0.395552484355873,0.131278410185051,56,25.7944958470929,2569.97892936302,1567.55436114953,0.798807525975651,0.487231318029738,12,2.4425163506823,35
"1322",1322,"60_074",1066.0893081761,205.174842538405,0.310534316687179,0.0597640638926084,37,15.298079268217,2685.62558836986,1765.30614777144,0.834676374208773,0.548646595106613,13,2.77504693008624,18
"1323",1323,"60_075",998.835216572505,228.794026599866,0.388657673637077,0.0890262504214662,73,32.474990886137,2888.70228642187,1841.22659357319,0.897789914735497,0.572241270491174,13,3.04938104804448,35
"1324",1324,"60_076",1134.61363636364,268.353555882767,0.219498120213286,0.0519146775439778,71,47.0981501003485,3205.86008657441,2085.24437680426,0.996358854018901,0.648079342677149,16,3.50448491813655,34
"1325",1325,"60_078",1384.00943396226,468.852970880834,0.32251138479148,0.109255339733833,69,42.2725989945924,2747.37066221396,1938.35831342509,0.853948646144248,0.602488219102521,11,3.13565859588873,35
"1326",1326,"60_079",1797.59717314488,706.904648177275,0.186392183487408,0.0732986805161944,47,25.3225783530365,2669.04822358779,1925.28623565777,0.829600501324853,0.598422468421536,12,3.13714150321676,35
"1327",1327,"60_080",827.866615853659,204.015746971631,0.397963359822431,0.0980723108852416,44,20.3279332235589,2596.10363381615,1954.23903942125,0.80692589750031,0.607420316459836,12,3.31215442154472,18
"1328",1328,"60_081",1944.70036101083,612.075956598468,0.197370093932545,0.0621203613007499,41,24.6426374961952,3036.94228350658,1806.49084974315,0.930137768571467,0.553281956344831,16,3.14863480671205,35
"1329",1329,"60_082",1790.26858513189,623.608259480304,0.273528843853312,0.095278913817536,43,20.1722879528454,3199.8731416284,1178.47177345068,0.810529456807575,0.298507485803623,13,4.13948874100137,35
"1330",1330,"60_107",1229.26055045872,253.460301997884,0.245464861123681,0.0506122138281099,69,38.7072151464179,3090.15670912948,1813.1360396363,0.960490005785778,0.563563342938445,15,3.08466028215172,16
"1331",1331,"60_111",673.609236234458,235.273328797297,0.277904326349,0.0970643994028344,67,22.1433697860874,2989.97716262499,1833.98541344914,0.929181579520286,0.569939290703394,13,2.91772406852072,18
"1332",1332,"60_112",1285.88394062078,292.917665330113,0.349115285646607,0.0795266440245695,51,17.8987967753614,3002.06350695557,1583.6867651654,0.933020818621946,0.492199021989988,14,2.48967372611226,18
"1333",1333,"60_114",1454.31058020478,812.514236083298,0.156125437337573,0.0872263065250112,31,16.410710774081,2409.01682683573,1658.89942803614,0.748776867192184,0.515623428975121,7,2.59133062419667,16
"1334",1334,"60_115",2561.93169398907,581.636636477074,0.343555982690061,0.0779976869337545,54,22.5731558078327,2892.5358861118,1765.98217988525,0.89906502210037,0.548906865844162,14,2.86392582374074,35
"1335",1335,"60_126",1935.29051987768,976.605746328174,0.231869062348977,0.117008095869787,45,18.305680554767,2892.54225590162,1896.22302790691,0.89906502210037,0.589387344303792,14,3.23759088837286,35
"1336",1336,"60_130",863.992424242424,265.856472988171,0.125358562766483,0.0385737009039009,30,14.9415205694843,2570.20957290595,1406.35573535789,0.798807525975651,0.437087915882574,12,2.16518420162545,18
"1337",1337,"60_155",1194.26585820896,473.007516855819,0.469077590985817,0.185785455558163,60,20.0379159396312,3205.55298734045,1953.56488570195,0.996358854018901,0.607212446169691,16,3.56420626963021,18
"1338",1338,"60_166",1276.03225806452,276.170514285855,0.217401977577393,0.047052114533044,36,15.0189154496131,2529.57775279575,1595.79754800725,0.786251225913745,0.496010757939394,11,2.80989844657949,16
"1339",1339,"60_221",1364.53333333333,269.436582587123,0.224980846730241,0.0444240305529755,41,16.2098335926637,2433.73552556967,1820.02025425701,0.756458331504252,0.565702176910508,8,3.09066641330731,35
"1340",1340,"61_001",2489.24428822496,1775.28648810784,0.518953767982182,0.370108959015982,46,22.9908860481786,3545.82900036194,1664.66392138159,0.999962413326166,0.46945336394728,17,6.63473405390342,30
"1341",1341,"61_002",2996.85011185682,2116.80409731829,0.490819071124124,0.346686614951778,38,22.8064167985548,3225.68133879882,1627.3368616639,0.999962413326166,0.504475031650221,17,5.47125736281278,30
"1342",1342,"61_003",1272.64433416046,787.02067981959,0.563744390043011,0.348627248938971,65,28.8404123767179,3205.8618516826,1236.14973673277,0.996358854018901,0.384186465939074,16,4.90520295796661,30
"1343",1343,"61_008",1379.1814159292,960.223629443149,0.685219904451656,0.477068742385832,88,46.0313385371707,3205.85655636388,2246.63006077954,0.996358854018901,0.698237651438029,16,4.78324442508496,13
"1344",1344,"61_013",1915.82062780269,1537.55362627327,0.626135868587502,0.502509191787254,76,44.2719874116848,3205.55298734045,2271.32019402199,0.996358854018901,0.705978030799397,16,4.97339757354398,28
"1345",1345,"61_017",2949.83129584352,1825.09255124264,0.44204793978234,0.273499844999848,40,26.468659587118,3205.55651688245,2189.52840857772,0.996358854018901,0.680554532270106,16,4.83801280439388,14
"1346",1346,"61_018",2368.29545454545,1343.47242038344,0.57270200150295,0.324878951501127,63,31.9370481191025,3205.85302616112,2356.16224451392,0.996358854018901,0.732280330591957,16,5.14339196557824,13
"1347",1347,"61_019",2000.19289340102,1551.61679667728,0.577493341696897,0.447980978185863,62,32.4345164070774,3205.55651688245,2431.92731048468,0.996358854018901,0.755897547078138,16,5.60184928671905,13
"1348",1348,"61_022",2156.38983050847,1451.61643603264,0.652613729752585,0.439319831269115,86,46.0524323098498,3205.84243559948,2149.70237210359,0.996358854018901,0.668116114555806,16,4.47205682089206,28
"1349",1349,"61_024",1268.94949494949,914.117131164923,0.644401364599481,0.464209433922257,93,44.0104180704423,3205.85126106265,2176.88579038167,0.996358854018901,0.676562714489679,16,4.43707263776062,28
"1350",1350,"61_025",1966.49275362319,1456.03439634282,0.596583958005334,0.441723856628334,72,29.1582406157061,3205.8618516826,2339.85084662148,0.996358854018901,0.72720884928068,16,5.25486716052746,28
"1351",1351,"61_026",1486.06598114824,1090.74908496894,0.635415540767062,0.466385024930853,79,40.7898416494371,3205.85832146817,2336.39316815362,0.996358854018901,0.726135027231345,16,5.25764581021641,13
"1352",1352,"61_028",2126.45092460882,1106.52281401349,0.547721228051599,0.285012942243222,75,38.6661444784258,3205.84949596613,1967.55266370109,0.996358854018901,0.611503602927641,16,4.01226603866231,28
"1353",1353,"61_029",2369.91460055096,1686.43466218559,0.63040289832664,0.448595615484686,90,51.886373904024,3205.56357598977,2229.13631755239,0.996358854018901,0.692864032847216,16,4.65993904888825,28
"1354",1354,"61_030",2753.94584837545,2221.17285058652,0.559002879493965,0.450859271638957,64,29.7316215205866,3205.54592827976,2191.20556355075,0.996358854018901,0.681078079386896,16,4.81049136327195,28
"1355",1355,"61_031",1513.89430147059,795.149516948161,0.603494523685386,0.316976144584965,81,28.6557484213937,3205.55475211048,2232.97623279202,0.996358854018901,0.694059472511367,16,4.73238779237231,28
"1356",1356,"61_032",1259.79005934718,842.692024331816,0.62220995207927,0.416205351190649,96,48.4933580624791,3205.55828165636,2316.53885921888,0.996358854018901,0.720031832292546,16,4.78775797098006,28
"1357",1357,"61_033",1556.73924050633,1025.74876136796,0.675901028066181,0.445356951444686,99,48.3048645077731,3205.54769304202,2131.70280789046,0.996358854018901,0.66258286263806,16,4.63074403897026,28
"1358",1358,"61_034",1421.54344262295,1056.33031780483,0.635431662122765,0.472180947460098,82,34.5557993396593,3205.55475211048,2192.24274324198,0.996358854018901,0.681398583490036,16,4.59886059202452,28
"1359",1359,"61_035",1860.62665198238,1220.06902983542,0.619004733449871,0.405900078771348,79,31.8810430386014,3205.86714701881,2533.71729745331,0.996358854018901,0.787459850058358,16,5.08951832746532,13
"1360",1360,"61_037",1376.79577464789,1017.31302114319,0.644687518663217,0.476358962876912,77,33.8382737005515,3205.56004643222,2430.43650485037,0.996358854018901,0.755433339467042,16,5.14446726683729,13
"1361",1361,"61_038",2615.90192644483,2149.49142455913,0.547276058797516,0.449697744154547,60,29.3927730492872,3205.85832146817,2218.1708737544,0.996358854018901,0.689392346190735,16,5.05452227103478,28
"1362",1362,"61_039",2235.68933333333,1654.8688635656,0.614358119062807,0.454751072591974,74,40.4106937240456,3205.55298734045,2171.43607458592,0.996358854018901,0.674931772269577,16,4.82504325783095,28
"1363",1363,"61_041",2151.02820874471,1575.48172171951,0.558780478064148,0.409268658618618,63,28.6494489912931,3205.85479126153,2306.34603283981,0.996358854018901,0.716797372268708,16,4.77155062170698,28
"1364",1364,"61_043",2842.6048951049,2071.25082292485,0.595746380297652,0.434087826475962,62,33.7273472448913,3205.55475211048,2431.2484168589,0.996358854018901,0.755686947746544,16,5.30237063277177,13
"1365",1365,"61_044",2214.91460055096,1649.78502202998,0.589172531115133,0.438846724376393,70,37.864497167834,3205.54769304202,2160.80966935941,0.996358854018901,0.671629952843655,16,4.85845097799455,28
"1366",1366,"61_045",2072.76037483266,1292.29837100064,0.567307576047916,0.353697738187528,87,38.078249661285,3205.84243559948,2376.92975580124,0.996358854018901,0.738737182237931,16,4.75986850278182,28
"1367",1367,"61_047",874.914015904573,665.840565471598,0.644974039121401,0.490848096060143,71,30.2263290260073,3206.16547921113,2439.53185373471,0.996358854018901,0.758117189486979,16,5.00418121569715,13
"1368",1368,"61_048",1561.11131725417,1001.75360502183,0.616597155533344,0.395665841746739,66,28.3045793223661,3205.56181121002,2428.06607237509,0.996358854018901,0.754696141217323,16,4.95960174831852,13
"1369",1369,"61_049",1197.10718789407,913.007745155562,0.695640895336129,0.530550256244084,90,42.9408503577074,3205.8618516826,2463.81413600172,0.996358854018901,0.765735749896339,16,5.10937005931609,13
"1370",1370,"61_050",1807.38773388773,1374.06508341758,0.637052591159855,0.48431872442254,78,41.550499451525,3205.55475211048,2470.56662589004,0.996358854018901,0.767907935601002,16,5.01667670692779,13
"1371",1371,"61_051",2948.91033138402,2337.49837894,0.554278223089519,0.439357017459875,54,22.8054955526802,3205.85126106265,2463.65636295697,0.996358854018901,0.765689244634052,16,4.92347165023739,13
"1372",1372,"61_052",1344.03006329114,1025.12341773395,0.622450673231478,0.474757804115896,85,41.1079986095016,3205.84067051268,2526.25873435822,0.996358854018901,0.785148270365495,16,4.88124266484367,13
"1373",1373,"61_053",1267.91505791506,856.87851020579,0.601601363573577,0.40657240951486,70,28.9585276662638,3257.19866065021,2337.90002679329,0.999962413326166,0.717737048449124,17,6.4988360863994,13
"1374",1374,"61_055",1487.20305052431,1015.80778705708,0.571603184553983,0.390423463542423,63,22.4980920404284,3205.85832146817,2431.5685439016,0.996358854018901,0.755714883482651,16,4.65514007953217,28
"1375",1375,"61_056",1494.47359307359,946.227598650842,0.632439685061989,0.400429881973988,82,23.4687207976845,3205.54945780622,2164.13908876291,0.996358854018901,0.672664443584345,16,4.36368182524361,28
"1376",1376,"61_057",2213.47121820616,1554.55751806581,0.605819662851157,0.425477188829499,73,28.0215038915945,3205.55122257236,2460.57275260459,0.996358854018901,0.764802456049319,16,5.01706738989831,28
"1377",1377,"61_058",1208.13027916965,897.121446738971,0.618385160438633,0.459194342977572,76,27.8422059140116,3205.55651688245,2430.36036429916,0.996358854018901,0.75541050506297,16,4.62246683689553,13
"1378",1378,"61_059",1462.30489864865,912.733582656244,0.634363988701861,0.395953892140433,80,24.4348161469131,3205.55298734045,2274.61681480171,0.996358854018901,0.707002695596764,16,4.75168032937196,13
"1379",1379,"61_060",2899.00617283951,2393.40282575044,0.516219366218212,0.42618774026397,55,29.5669328555858,3205.54592827976,2383.14227564071,0.996358854018901,0.740736510986637,16,4.74455033275147,28
"1380",1380,"61_062",2058.8155216285,1474.34888103264,0.592910120877192,0.424591889892479,68,27.456035765998,3205.85832146817,2274.65610621929,0.996358854018901,0.706947570359822,16,4.90227799377881,13
"1381",1381,"61_064",1080.93270440252,552.192644735225,0.629715908737005,0.321689307448179,63,19.2981722184995,3242.11194261296,2269.78877567326,0.999962413326166,0.700069430679072,17,5.75008728365799,13
"1382",1382,"61_065",1036.29953106682,696.715026216086,0.64775863692472,0.435494914527373,79,34.2827205550618,3205.85302616112,1826.56703724368,0.996358854018901,0.5676854881261,16,4.61923658923625,13
"1383",1383,"61_066",1711.48944723618,1373.10737747765,0.623944829789627,0.500583424751287,73,33.1466331491925,3205.85479126153,2276.34945745793,0.996358854018901,0.707474631403011,16,4.68154325172498,13
"1384",1384,"61_067",1045.55964553511,834.787512902134,0.561988994243577,0.448698834912346,51,25.672553971803,3206.15312115414,2319.98002245247,0.996358854018901,0.72096763603274,16,4.9834615095827,13
"1385",1385,"61_068",1736.04574468085,1349.60382763203,0.597912870667523,0.464818108230027,64,32.8698004224763,3205.85832146817,1759.05989416881,0.996358854018901,0.546703791795136,16,5.09605697909379,13
"1386",1386,"61_069",1512.60319042871,1098.6402334746,0.555872038937471,0.40374328872543,57,26.1915515646139,3206.1442940289,2487.08277041354,0.996358854018901,0.772899380603191,16,5.31680384265339,13
"1387",1387,"61_070",1266.460908414,935.337940314257,0.623184561310432,0.460249629608939,83,33.7824898546252,3205.55828165636,2397.77257719214,0.996358854018901,0.74528107970467,16,6.22975044529368,13
"1388",1388,"61_072",1697.83252662149,742.279403395568,0.642604932621893,0.280941964844314,88,39.523251853242,3205.56710555509,2324.83765243576,0.996358854018901,0.722609292797747,16,5.17600407106963,13
"1389",1389,"61_073",1779.12236842105,652.826747754925,0.495414023894048,0.181785992774607,70,34.9476410135751,3205.85126106265,2213.96036775731,0.996358854018901,0.688085265107012,16,4.26971323946777,14
"1390",1390,"61_075",2288.09312977099,1526.42507182006,0.549115725319945,0.366324254705015,73,36.2190328601578,3205.85832146817,2416.21185760364,0.996358854018901,0.750942130345401,16,4.85042721512973,14
"1391",1391,"61_076",1608.51016456922,919.385705899931,0.608797716922917,0.347974126028196,88,44.7033303404716,3205.85126106265,2497.63680653077,0.996358854018901,0.776250157496558,16,4.93441039825928,14
"1392",1392,"61_077",1420.28802588997,642.327274450507,0.482397494741324,0.218164951299077,45,14.8855479441869,3205.85126106265,2538.0232187486,0.996358854018901,0.78880200601306,16,4.97876942832005,14
"1393",1393,"61_081",2811.94632206759,999.812937266285,0.518231604525558,0.18426193225621,72,41.5813242104206,3205.55475211048,2014.63721346932,0.996358854018901,0.626194771421249,16,3.79330277145103,14
"1394",1394,"61_084",2979.91334894614,917.835474077819,0.466208722459503,0.143595753866186,62,37.0719560508755,3205.85479126153,2132.71858871416,0.996358854018901,0.662835089969832,16,4.0885761550647,14
"1395",1395,"61_085",2750.45202558635,1015.14273490609,0.472634914679557,0.174441108383858,71,40.6114806120104,3205.55828165636,1953.49286310278,0.996358854018901,0.60718905706792,16,3.69366755680515,14
"1396",1396,"61_087",1174.80018939394,285.242160628236,0.454544921608076,0.110363767994425,84,42.18183428965,3205.84773087156,2091.09249566245,0.996358854018901,0.649899401821975,16,4.09843305538934,14
"1397",1397,"61_089",1998.53436018957,1543.38774815761,0.618020597963067,0.477272464264641,82,49.7151202832288,3205.8618516826,2539.68183567984,0.996358854018901,0.789314886429832,16,5.34301148529027,13
"1398",1398,"61_090",1969.63785046729,1371.85494271812,0.61774470294387,0.430259869280248,70,35.1668426698309,3205.55651688245,2532.51047743149,0.996358854018901,0.787161051067199,16,5.35481347248171,13
"1399",1399,"61_091",1647.22906641001,1271.2437729929,0.627073471979435,0.483941949980426,69,31.3418469371397,3205.56004643222,2637.76439760746,0.996358854018901,0.819875427165109,16,6.09092494225375,13
"1400",1400,"61_092",2934.28423236515,1263.7552182557,0.518200827391942,0.223181855560439,68,37.219144348182,3205.85126106265,2389.14458414998,0.996358854018901,0.74253144207323,16,5.01718648967318,14
"1401",1401,"61_093",2249.65333333333,970.269221739244,0.432736757680269,0.186638159253751,68,33.478072566735,3205.55828165636,2235.79276397479,0.996358854018901,0.694934148876747,16,4.51576085312587,14
"1402",1402,"61_096",1339.1278366112,853.751060056094,0.648637983599452,0.413534354936618,87,41.0973685076573,4002.60783004268,1392.69045187756,0.999962413326166,0.347932688989154,17,6.24209574912503,13
"1403",1403,"61_097",1889.7163029525,736.236048952448,0.539365236274956,0.210137431675297,78,43.527665128564,3205.55298734045,2103.64358465928,0.996358854018901,0.653860322868757,16,3.9786141803501,14
"1404",1404,"61_098",2288.12683823529,779.227682382465,0.456066191355363,0.155314554842127,74,40.1090186748513,3205.85302616112,2050.86615119423,0.996358854018901,0.637396234785262,16,3.88669320437838,14
"1405",1405,"61_100",2209.25328330206,570.389119315553,0.43144118691283,0.111390287614215,77,42.3182653556154,3205.55828165636,2233.31530099363,0.996358854018901,0.694164098245968,16,4.29405940233714,14
"1406",1406,"61_102",1540.45564892624,761.965544748881,0.604487819033386,0.299001721110824,92,52.1037171108329,3205.56710555509,2435.63075037282,0.996358854018901,0.757046158556218,16,4.97513442875167,13
"1407",1407,"61_103",2409.22668810289,1646.48284963131,0.549056369419401,0.375229072545981,74,34.1502983177472,3218.43031315084,2434.66992018718,0.999962413326166,0.756449005310152,17,5.25617367265541,13
"1408",1408,"61_109",2315.18970588235,1337.92556770285,0.576825404618549,0.333341779716307,71,39.4837116331855,3205.55475211048,2386.98255645579,0.996358854018901,0.741928118041837,16,5.5642474214848,13
"1409",1409,"61_110",754.267248545303,417.694573665922,0.66492055285991,0.368216580242842,85,21.0419668474744,3205.85832146817,2482.48065656462,0.996358854018901,0.771538020110029,16,4.93430998317835,13
"1410",1410,"61_111",2143.9130998703,1731.87533921752,0.605634267260568,0.489237671115077,70,32.3424384389969,3205.54945780622,2028.89778910498,0.996358854018901,0.630628322127832,16,4.04641476569029,28
"1411",1411,"61_113",1407.676276771,996.293016671817,0.626138433348637,0.44315398285039,84,43.7403123537917,3257.88325795387,2403.74446328169,0.999962413326166,0.737796269603657,17,5.39722495532474,13
"1412",1412,"61_120",2612.8821656051,2060.23095366955,0.601212985458904,0.474050310685812,67,36.0464719971589,3205.55651688245,2211.60483672508,0.996358854018901,0.687416381229528,16,6.39255990494068,13
"1413",1413,"61_121",2809.6159554731,969.754186385061,0.554861523050424,0.19151346424908,76,41.7222669888869,3206.1442940289,1903.5696456225,0.996358854018901,0.591563665487509,16,3.67549838919314,28
"1414",1414,"61_123",1579.04056603774,1027.05454527368,0.613264798030557,0.398885507960138,91,44.8722924105626,3205.56534077146,2282.51233706653,0.996358854018901,0.709454069620151,16,4.80883638056275,28
"1415",1415,"61_199",2034.33820840951,803.810659931538,0.407717512811898,0.16109793429835,67,41.7708875950973,3205.86714701881,2329.29105264504,0.996358854018901,0.723925745347262,16,4.51292880543333,14
"1416",1416,"61_207",2446.58360128617,1116.67204292521,0.5575699108086,0.254486595532215,60,31.6774586881141,3205.85832146817,1898.64983329922,0.996358854018901,0.590087390768671,16,4.71029698749501,30
"1417",1417,"61_301",1848.25431034483,607.107748992984,0.314216214493172,0.103212581521022,67,39.0467366703117,3205.85479126153,2117.69365601965,0.996358854018901,0.658165438442874,16,4.17712369206337,14
"1418",1418,"63_002",1116.05073431242,398.129502156469,0.612554359196263,0.218516913768111,96,49.8799295347821,3205.55298734045,1727.35995081522,0.996358854018901,0.536902802065463,16,4.84907282858622,27
"1419",1419,"63_003",1183.84951091046,461.005540401187,0.576461574931878,0.224481217775399,78,37.0836540053635,3686.43336528547,1526.703627365,0.999962413326166,0.414125549651838,17,6.53770303076619,27
"1420",1420,"63_004",1259.86972891566,760.806503499535,0.61301711538384,0.370187010161724,79,44.6565402043009,3205.56887034066,2202.29178471515,0.996358854018901,0.684519037833317,16,4.54289199213585,27
